gene	abs_delta_pool	instability_score	pooled_rank	instability_rank	rank_displacement	masked
RvY_16953-1	0.748441709871479	1.63815562763627	1304	369	935	FALSE
RvY_01576	0.0505608680720036	1.63755871371895	13575	370	13205	TRUE
RvY_15288-1	1.18487365320974	1.6370583132095	206	371	-165	FALSE
RvY_06023	1.08910231613723	1.63493066950452	303	372	-69	FALSE
RvY_00952-1	1.02242007894688	1.63483356915385	421	373	48	FALSE
RvY_15194-1	0.412212658348991	1.63286432458994	4570	374	4196	FALSE
RvY_12165-1	0.380158346858511	1.63276552950941	5101	375	4726	FALSE
RvY_10438-1	0.234682441394813	1.6312886738171	8237	376	7861	FALSE
RvY_19186-1	0.0550789892951649	1.63095442393404	13431	377	13054	TRUE
RvY_05379	0.909973470181305	1.63085164912217	665	378	287	FALSE
RvY_01823-1	0.0316418576219313	1.62990276066576	14187	379	13808	TRUE
RvY_06291-1	1.14494384247061	1.62950261203557	243	380	-137	FALSE
RvY_09301-1	0.416561737020825	1.62802939775272	4504	381	4123	FALSE
RvY_07735-1	0.899089109263929	1.6276419402883	708	382	326	FALSE
RvY_02598-1	0.183438052787835	1.62679431267409	9547	383	9164	FALSE
RvY_17436-1	0.211272892005518	1.62565335573703	8822	384	8438	FALSE
RvY_11334-1	0.752186011020537	1.6233524269837	1288	385	903	FALSE
RvY_00314-1	0.842234314326951	1.62034670708566	895	386	509	FALSE
RvY_15104	0.0484284147426441	1.61963730688508	13642	387	13255	TRUE
RvY_15920-1	0.589734272471771	1.61942585975484	2381	388	1993	FALSE
RvY_19208-1	0.223092465128418	1.61937227593946	8521	389	8132	FALSE
RvY_05366-1	0.00780444888091214	1.61836422392155	14965	390	14575	TRUE
RvY_16432-1	0.0306087910795254	1.61798559323644	14224	391	13833	TRUE
RvY_06453-1	0.786462412100619	1.61791337526997	1136	392	744	FALSE
RvY_04240	0.964514932639209	1.6179131514341	535	393	142	FALSE
RvY_05547-1	0.161704119244743	1.61724054171357	10159	394	9765	FALSE
RvY_01028-1	0.588864397381769	1.61682426328882	2389	395	1994	FALSE
RvY_17285-1	0.5114685259554	1.61644548202966	3175	396	2779	FALSE
RvY_19088-1	0.307174851217789	1.61557806222761	6561	397	6164	FALSE
RvY_05228-1	0.0711362039142651	1.61506249803167	12895	398	12497	TRUE
RvY_15754	0.630634270506262	1.6125585041674	2032	399	1633	FALSE
RvY_10457-1	0.404596145363961	1.61156018007428	4699	400	4299	FALSE
RvY_07623-1	0.7367062708657	1.61039311943957	1366	401	965	FALSE
RvY_04760	0.826378840344129	1.61016843516154	973	402	571	FALSE
RvY_16945	0.840007538397384	1.60891214817428	908	403	505	FALSE
RvY_17802-1	0.502134784600667	1.60827069992607	3279	404	2875	FALSE
RvY_05190-1	0.318457752909545	1.6082330293721	6328	405	5923	FALSE
RvY_07493-1	0.216445473897481	1.60615789540705	8692	406	8286	FALSE
RvY_18583	0.0901888908062105	1.60593707249965	12251	407	11844	TRUE
RvY_04696-1	0.0254736080141749	1.60556408432748	14409	408	14001	TRUE
RvY_12975-1	1.13542916619445	1.60518271078914	253	409	-156	FALSE
RvY_15574-1	0.130708045224067	1.60507034407924	11044	410	10634	FALSE
RvY_13059-1	0.135890528454727	1.603466099074	10890	411	10479	FALSE
RvY_04856-1	0.646643667251828	1.60320064812586	1909	412	1497	FALSE
RvY_13578-1	0.345282808078327	1.60206752048663	5766	413	5353	FALSE
RvY_03985-1	0.0542140591665392	1.59991376703544	13460	414	13046	TRUE
RvY_03151-1	0.0525296787981597	1.59978537167098	13509	415	13094	TRUE
RvY_17391-1	0.566098470785891	1.59863475328947	2590	416	2174	FALSE
RvY_16817-1	0.305692551521728	1.59842885586552	6596	417	6179	FALSE
RvY_07932-1	0.490646138538058	1.59756915739254	3431	418	3013	FALSE
nad5	0.404012544798087	1.59587826429614	4713	419	4294	FALSE
RvY_07160-1	0.0568654800514654	1.59540466820349	13368	420	12948	TRUE
RvY_12431-1	0.539035622049005	1.59497432680821	2869	421	2448	FALSE
RvY_16057-1	0.634191415326704	1.59449013380986	2004	422	1582	FALSE
RvY_03066-1	0.664292489590261	1.59336936967623	1771	423	1348	FALSE
RvY_08123	0.278666796497425	1.59049839616665	7212	424	6788	FALSE
RvY_09626-1	0.0024557651373236	1.59023236996251	15115	425	14690	TRUE
RvY_17926-1	0.311240591850337	1.58897739688237	6461	426	6035	FALSE
RvY_01700-1	0.153112130878792	1.58860388459759	10391	427	9964	FALSE
RvY_12928-1	0.310998500124419	1.58720794636246	6471	428	6043	FALSE
RvY_18459-1	0.368421672955683	1.58529659325659	5311	429	4882	FALSE
RvY_03197-1	0.617797180703198	1.58515564697514	2123	430	1693	FALSE
RvY_12468-1	0.468067137945327	1.58363206861954	3730	431	3299	FALSE
RvY_09120-1	0.371590111159366	1.58148582579826	5251	432	4819	FALSE
RvY_08605-1	0.2040121903022	1.58128044195022	9005	433	8572	FALSE
RvY_09864-1	0.215556089846356	1.5802071528487	8717	434	8283	FALSE
RvY_17439-1	0.72146468137251	1.57918624796954	1437	435	1002	FALSE
RvY_00301-1	0.102330146347211	1.57897937823884	11899	436	11463	TRUE
RvY_16542-1	0.546431448238931	1.57756978460289	2779	437	2342	FALSE
RvY_06949	0.144610432874143	1.57719918596956	10641	438	10203	FALSE
RvY_18048-1	0.0749271843821591	1.57605320400732	12755	439	12316	TRUE
RvY_13481-1	1.12467595562947	1.57523443749122	266	440	-174	FALSE
RvY_09825-1	0.0928141797869282	1.57499911371215	12170	441	11729	TRUE
RvY_19215-1	1.12926340462721	1.57469019090904	263	442	-179	FALSE
RvY_02183-1	0.366413475937188	1.57444075934968	5350	443	4907	FALSE
RvY_09870	0.478884451830031	1.57231614069304	3591	444	3147	FALSE
RvY_08618-1	0.100999110045023	1.57191429647437	11938	445	11493	TRUE
RvY_13891-1	0.56672166263651	1.5715191800859	2588	446	2142	FALSE
RvY_14750-1	0.888623841778484	1.57039985233355	745	447	298	FALSE
RvY_13843-1	0.700554807157499	1.56840687297274	1547	448	1099	FALSE
RvY_01134	0.372915049838445	1.56414868005291	5223	449	4774	FALSE
RvY_13786-1	0.232694062601745	1.56228435432745	8286	450	7836	FALSE
RvY_11098-1	0.330802284767398	1.56140530952748	6066	451	5615	FALSE
RvY_17490	0.0714732190200058	1.56111979413298	12881	452	12429	TRUE
RvY_06902-1	0.457162635190009	1.5599216018323	3903	453	3450	FALSE
RvY_07959-1	0.511218119911816	1.55948898459609	3179	454	2725	FALSE
RvY_15382-1	1.15942720299519	1.55916969253548	225	455	-230	FALSE
RvY_14627-1	0.265070235281853	1.55809687417045	7532	456	7076	FALSE
RvY_11438	0.282359002951416	1.55789650108513	7127	457	6670	FALSE
RvY_02190	1.07216857792777	1.55764765880213	330	458	-128	FALSE
RvY_02622-1	0.553801587273743	1.55757847312844	2710	459	2251	FALSE
RvY_08345-1	0.201658597376851	1.55658678795007	9064	460	8604	FALSE
RvY_09134	0.294575995964231	1.55611705805489	6847	461	6386	FALSE
RvY_09464-1	0.0185026579404308	1.55544172243321	14619	462	14157	TRUE
RvY_15049-1	1.19649699130652	1.55544020801686	197	463	-266	FALSE
RvY_14439-1	0.0928858593862962	1.55485391082523	12165	464	11701	TRUE
RvY_11998-1	0.0635878192905306	1.55472020634158	13143	465	12678	TRUE
RvY_13933-1	0.747930767523098	1.55438533239516	1308	466	842	FALSE
RvY_02710-1	1.0066160463428	1.55395636417746	456	467	-11	FALSE
RvY_01084-1	0.463677069642156	1.55212649897731	3795	468	3327	FALSE
RvY_09281	0.356529305816441	1.55172704990223	5526	469	5057	FALSE
RvY_07084-1	0.1973810008261	1.55117011920094	9189	470	8719	FALSE
RvY_06595-1	0.223942857483959	1.550131592545	8495	471	8024	FALSE
RvY_04134-1	0.275758190292697	1.5496816536394	7291	472	6819	FALSE
RvY_00969-1	0.531573940286133	1.54960558515	2956	473	2483	FALSE
RvY_14534-1	0.555942660058263	1.54942328385546	2689	474	2215	FALSE
RvY_13434-1	0.369957476136801	1.54939054957508	5279	475	4804	FALSE
RvY_06920-1	0.0658928332818469	1.54916861161614	13073	476	12597	TRUE
RvY_13285-1	0.12333067835075	1.54915757150009	11285	477	10808	FALSE
RvY_10206	0.242691597001316	1.54885145969318	8033	478	7555	FALSE
RvY_12716	0.307647014972028	1.54763413947093	6552	479	6073	FALSE
RvY_18441-1	0.0890438960455127	1.54720808649399	12294	480	11814	TRUE
RvY_15388-1	0.58952351560866	1.54655314230746	2383	481	1902	FALSE
RvY_08072-1	1.13436869749797	1.5461923808182	257	482	-225	FALSE
RvY_14760-1	0.644207367954493	1.54570100388555	1928	483	1445	FALSE
RvY_18115-1	0.0438609738007116	1.5455666088081	13779	484	13295	TRUE
RvY_00859-1	0.619885883027213	1.54485558354313	2110	485	1625	FALSE
RvY_15577	0.833954631730283	1.54467142928121	933	486	447	FALSE
RvY_14366-1	0.323866550586977	1.54465252162478	6202	487	5715	FALSE
RvY_17991-1	0.29702971810935	1.54448847465455	6781	488	6293	FALSE
RvY_01962-1	0.358441386228544	1.54386959059434	5495	489	5006	FALSE
RvY_15008-1	0.150160595839832	1.54307494155343	10498	490	10008	FALSE
RvY_13380-1	0.438819770593231	1.54257021817081	4158	491	3667	FALSE
RvY_11697	0.881582763532664	1.54106360873842	761	492	269	FALSE
RvY_00562-1	0.445860862554366	1.54064526160507	4060	493	3567	FALSE
RvY_13647-1	0.157530268783471	1.54042505316585	10266	494	9772	FALSE
RvY_14685-1	0.324156102183178	1.54034530304027	6196	495	5701	FALSE
RvY_14604	0.38712725120374	1.54022797644014	4965	496	4469	FALSE
RvY_09962-1	0.12227189116982	1.53950882483182	11317	497	10820	FALSE
RvY_03428-1	0.191144264981252	1.53941564287508	9343	498	8845	FALSE
RvY_19043	0.0134032899352246	1.53928149121808	14787	499	14288	TRUE
RvY_18606-1	0.323344648906438	1.53819122378552	6213	500	5713	FALSE
RvY_05530	0.571954218112587	1.53814928640296	2542	501	2041	FALSE
RvY_09907-1	0.237524563716055	1.53625241497324	8171	502	7669	FALSE
RvY_12962-1	0.483412914671492	1.53619529272387	3535	503	3032	FALSE
RvY_01910-1	0.163989578027591	1.53563630357196	10104	504	9600	FALSE
RvY_16832-1	0.587919341459566	1.53505596848425	2395	505	1890	FALSE
RvY_09970-1	0.108136180377489	1.53387227223601	11706	506	11200	TRUE
RvY_06560-1	0.554251179003038	1.53361384357421	2706	507	2199	FALSE
RvY_10405	0.119241979140801	1.53206897742011	11394	508	10886	TRUE
RvY_07362-1	0.257541591110476	1.53206133982907	7715	509	7206	FALSE
RvY_02368-1	0.258041324383743	1.53196033718812	7706	510	7196	FALSE
RvY_02230	0.522028441523822	1.53186285666631	3047	511	2536	FALSE
RvY_03357-1	0.153837328187851	1.53096153040719	10368	512	9856	FALSE
RvY_18779-1	0.404824089997768	1.53061333647814	4696	513	4183	FALSE
RvY_07514-1	0.0806328255419757	1.53041509137689	12577	514	12063	TRUE
RvY_03690-1	0.672737803872352	1.52986253708066	1724	515	1209	FALSE
RvY_00315-1	0.634600264505592	1.5294660834741	2000	516	1484	FALSE
RvY_16101-1	0.610222323096751	1.52863633128035	2195	517	1678	FALSE
RvY_02892	0.279097493854311	1.52834721710623	7196	518	6678	FALSE
RvY_06037-1	0.152469159459679	1.52832972230909	10408	519	9889	FALSE
RvY_11296-1	0.474117317404549	1.52829140480683	3647	520	3127	FALSE
RvY_18675-1	0.236921270345619	1.52806617318186	8186	521	7665	FALSE
RvY_04603-1	0.501120413966762	1.52791827742446	3290	522	2768	FALSE
RvY_10345-1	0.168814754808196	1.52713742224015	9977	523	9454	FALSE
RvY_13594	0.405392955522424	1.52685507081153	4688	524	4164	FALSE
RvY_06246-1	0.460229697489631	1.52655644635153	3851	525	3326	FALSE
RvY_04594-1	0.0953044504958118	1.52648520258331	12095	526	11569	TRUE
RvY_02466-1	1.03328745569226	1.5257462609015	398	527	-129	FALSE
RvY_13479-1	0.895467477093879	1.52567531282155	722	528	194	FALSE
RvY_01970-1	0.185201445185185	1.52537841798898	9509	529	8980	FALSE
RvY_13739	0.352333312038403	1.52520500923743	5616	530	5086	FALSE
RvY_14725	0.349599489289512	1.52498710852883	5669	531	5138	FALSE
RvY_07880-1	0.522914353695736	1.52250276644211	3037	532	2505	FALSE
RvY_04976-1	0.358316683179223	1.52196223342738	5497	533	4964	FALSE
RvY_12937-1	0.12033737573076	1.52165915871449	11363	534	10829	FALSE
RvY_04771-1	0.486064691755059	1.5216209247785	3505	535	2970	FALSE
RvY_18414-1	0.327015163941435	1.52160639422491	6136	536	5600	FALSE
RvY_09842-1	0.518858061026978	1.52120812913397	3089	537	2552	FALSE
RvY_03057	0.614237716341968	1.52022031099903	2151	538	1613	FALSE
RvY_06133-1	0.238352712929517	1.51975894500801	8141	539	7602	FALSE
RvY_04560-1	0.207827063583315	1.51975201458775	8908	540	8368	FALSE
RvY_16445	0.23519768477514	1.51955488887527	8224	541	7683	FALSE
RvY_15329-1	0.110641324061135	1.5190255166362	11640	542	11098	TRUE
RvY_16738-1	0.839348401221526	1.51834010707284	910	543	367	FALSE
RvY_06687	0.802431034284929	1.51825602454853	1067	544	523	FALSE
RvY_07473	0.325237372746946	1.51825468588405	6175	545	5630	FALSE
RvY_05109-1	0.613238001141895	1.51796400341814	2161	546	1615	FALSE
RvY_18200	0.493313119184953	1.51758890216178	3399	547	2852	FALSE
RvY_05817-1	0.328835263136175	1.51719145667101	6104	548	5556	FALSE
RvY_13996-1	0.844830102264558	1.51696671121724	881	549	332	FALSE
RvY_15227-1	0.157710803669844	1.5166807224089	10259	550	9709	FALSE
RvY_06243-1	0.00235640924855041	1.51667053437796	15119	551	14568	TRUE
RvY_16242-1	1.1020631841671	1.51514837185234	291	552	-261	FALSE
RvY_07986-1	0.195523621032349	1.51462967447829	9247	553	8694	FALSE
RvY_13573-1	0.557278003292504	1.5142093174246	2669	554	2115	FALSE
RvY_14994	0.831883198648894	1.51379357264323	944	555	389	FALSE
RvY_16164-1	0.296382184546787	1.51332717231902	6803	556	6247	FALSE
RvY_09577	0.244020692793558	1.51317652356851	8000	557	7443	FALSE
RvY_17745-1	0.113760869815716	1.51236111696144	11547	558	10989	TRUE
RvY_06831-1	1.41061126446805	1.51140493857563	77	559	-482	FALSE
RvY_09490-1	0.480029564367702	1.51008083693451	3575	560	3015	FALSE
RvY_02514-1	0.578269129407913	1.50718336206998	2481	561	1920	FALSE
RvY_18078	0.321975186774744	1.50611134536069	6243	562	5681	FALSE
RvY_18082	0.0921997134003476	1.50597492048933	12185	563	11622	TRUE
RvY_08060	0.151559437704885	1.5042318180606	10449	564	9885	FALSE
RvY_14839-1	1.33611932846739	1.50350880059482	118	565	-447	FALSE
RvY_08995-1	0.26170894765231	1.5028840602141	7629	566	7063	FALSE
RvY_04727-1	0.678079236235966	1.50234776308557	1694	567	1127	FALSE
RvY_04014-1	0.0907074493704823	1.50188623059902	12235	568	11667	TRUE
RvY_16793-1	0.26345497689545	1.50160624208698	7583	569	7014	FALSE
RvY_13167-1	0.294289498732789	1.49997799664539	6852	570	6282	FALSE
RvY_02105-1	1.02185839410978	1.49905787236534	423	571	-148	FALSE
RvY_12885	0.415390276287749	1.49874510545222	4524	572	3952	FALSE
RvY_02211	0.479071146716311	1.49790075615583	3589	573	3016	FALSE
RvY_10231-1	0.363323709011284	1.4976117877551	5414	574	4840	FALSE
RvY_14159-1	0.470953562175421	1.49693320922778	3687	575	3112	FALSE
RvY_14711-1	1.46192445665428	1.49675598540984	58	576	-518	FALSE
RvY_00247	0.207497502857869	1.4962483399785	8912	577	8335	FALSE
RvY_16995-1	0.493126967956276	1.49587594225686	3400	578	2822	FALSE
RvY_11754-1	0.127258013495463	1.49549197574588	11153	579	10574	FALSE
RvY_17845-1	0.27773893350338	1.49494193980109	7238	580	6658	FALSE
RvY_14630	0.429469915620754	1.49427309410326	4318	581	3737	FALSE
RvY_14537-1	1.01962147663182	1.49323008684353	431	582	-151	FALSE
RvY_13764-1	0.317166500396298	1.49222475377562	6362	583	5779	FALSE
RvY_06785-1	0.279312933272093	1.4907294835457	7189	584	6605	FALSE
RvY_06481-1	0.32067193486088	1.48996389611746	6278	585	5693	FALSE
RvY_18867-1	0.187873185028285	1.48947844600191	9425	586	8839	FALSE
RvY_14172-1	0.176905137879309	1.48821111539495	9737	587	9150	FALSE
RvY_12929-1	0.686282327688563	1.48809092653978	1640	588	1052	FALSE
RvY_07014-1	0.509507517189952	1.48777366460141	3205	589	2616	FALSE
RvY_19347-1	0.0863070639238845	1.48772236012856	12373	590	11783	TRUE
RvY_04975-1	1.04539141264775	1.48771154969506	373	591	-218	FALSE
RvY_10856-1	0.784369133504682	1.48737724061588	1149	592	557	FALSE
RvY_02872-1	0.659431384597889	1.48705630495033	1811	593	1218	FALSE
RvY_08385-1	0.449751272875385	1.48637141902573	4002	594	3408	FALSE
RvY_05855-1	0.150496677456491	1.48540945788384	10486	595	9891	FALSE
RvY_03641-1	0.0236235917224832	1.48459084440657	14459	596	13863	TRUE
RvY_15914	0.154745598463972	1.48333533468207	10341	597	9744	FALSE
RvY_02422-1	0.598580788087218	1.48330291205673	2296	598	1698	FALSE
RvY_13598-1	1.03100834819138	1.48262151652951	402	599	-197	FALSE
RvY_14003-1	0.384800458618289	1.48257759532628	5005	600	4405	FALSE
RvY_16573-1	0.509533227346878	1.48248482830415	3204	601	2603	FALSE
RvY_16813	0.280093819271868	1.48244409264725	7173	602	6571	FALSE
RvY_17165	0.168236800933986	1.48228258253359	10000	603	9397	FALSE
RvY_12799-1	0.307812392791915	1.48155030394227	6544	604	5940	FALSE
RvY_01126-1	0.717211433324257	1.48044785799299	1461	605	856	FALSE
RvY_04084	0.898842314651168	1.48035944721623	710	606	104	FALSE
RvY_17292-1	0.00568488088205399	1.47990453959882	15022	607	14415	TRUE
RvY_04828-1	0.0810666393476138	1.47982020889744	12564	608	11956	TRUE
RvY_02268-1	0.0015180824415495	1.47936149056433	15133	609	14524	TRUE
RvY_12760-1	1.04952708541288	1.47932522670064	366	610	-244	FALSE
RvY_02540-1	0.0177718764544093	1.47800651616719	14642	611	14031	TRUE
RvY_14812-1	0.41014595122885	1.47736907115975	4606	612	3994	FALSE
RvY_00592-1	0.202117882901887	1.47731946611764	9048	613	8435	FALSE
RvY_13698-1	0.0818784232642509	1.47704645070268	12536	614	11922	TRUE
RvY_14646-1	0.0970155353280653	1.47681651272191	12044	615	11429	TRUE
RvY_06175-1	0.157601676530173	1.47591872931931	10263	616	9647	FALSE
RvY_05799-1	0.582869641662462	1.47570027054978	2440	617	1823	FALSE
RvY_06201-1	0.432649646814629	1.47477934177842	4258	618	3640	FALSE
RvY_02218-1	0.148330449215089	1.47414194501244	10537	619	9918	FALSE
RvY_16602-1	0.523598658407208	1.47369246784846	3029	620	2409	FALSE
RvY_18061	0.277188831042492	1.47248578138055	7252	621	6631	FALSE
RvY_12281-1	0.133911198351456	1.47238628686284	10950	622	10328	FALSE
RvY_13694-1	0.0288128091583157	1.47196945810845	14298	623	13675	TRUE
RvY_14113	0.171590801392399	1.47036581241533	9889	624	9265	FALSE
RvY_15751	0.701918721118379	1.47005411169354	1542	625	917	FALSE
RvY_00953	0.9849873439172	1.46950426977411	491	626	-135	FALSE
RvY_11645-1	1.16717049341812	1.46897058968196	220	627	-407	FALSE
RvY_05539	0.545766695423299	1.46874337616269	2789	628	2161	FALSE
RvY_01835-1	0.33981983550924	1.46858081239516	5865	629	5236	FALSE
RvY_07279	0.422284183383216	1.46835971015982	4435	630	3805	FALSE
RvY_12413-1	0.12337104760142	1.46834937814555	11284	631	10653	FALSE
RvY_02202-1	0.27900152007919	1.46802755005523	7200	632	6568	FALSE
RvY_06802-1	0.697765265492398	1.46687172482033	1564	633	931	FALSE
RvY_17741	0.103115953991107	1.46589354794126	11862	634	11228	TRUE
RvY_14640	0.423713306008028	1.46587064077591	4413	635	3778	FALSE
RvY_18617	0.378222691302857	1.46542258058812	5138	636	4502	FALSE
RvY_09009-1	0.115171212661831	1.464542622776	11517	637	10880	TRUE
RvY_14624	0.959517133294663	1.46451141827641	546	638	-92	FALSE
RvY_00495-1	0.336518635978839	1.46444000814405	5943	639	5304	FALSE
RvY_02155-1	0.0452007898876055	1.46257249752803	13742	640	13102	TRUE
RvY_11224-1	0.394531380079644	1.46249968130053	4858	641	4217	FALSE
RvY_12463-1	0.180418249409209	1.46246144340355	9633	642	8991	FALSE
RvY_19249-1	0.0770346220943106	1.46200961784268	12693	643	12050	TRUE
RvY_00439-1	1.00843742683133	1.46165508455897	453	644	-191	FALSE
RvY_04502-1	0.458802370717849	1.46068727780881	3871	645	3226	FALSE
RvY_10648-1	0.0280969306518637	1.46002185182766	14324	646	13678	TRUE
RvY_17369-1	0.270617549264612	1.4597077598718	7406	647	6759	FALSE
RvY_18871-1	0.425990827890565	1.4595229631018	4364	648	3716	FALSE
RvY_07758-1	0.236946133194201	1.45918614572566	8185	649	7536	FALSE
RvY_05775-1	0.33496764731313	1.45845304527997	5981	650	5331	FALSE
RvY_07038-1	0.00557094153240811	1.45836017808787	15027	651	14376	TRUE
RvY_00746-1	0.218400832220247	1.45796836817596	8641	652	7989	FALSE
RvY_05711-1	0.449059316913349	1.45774794719639	4019	653	3366	FALSE
RvY_16428	0.386081934452563	1.45733677940031	4982	654	4328	FALSE
RvY_07282-1	0.786333923579472	1.45725967411008	1138	655	483	FALSE
RvY_08832-1	0.45954665200806	1.45550889829998	3860	656	3204	FALSE
RvY_03733-1	0.0459166101490052	1.45525791480954	13724	657	13067	TRUE
RvY_13964-1	0.118347335323838	1.45461606712343	11416	658	10758	TRUE
RvY_16349-1	0.26784614515964	1.45460319986002	7470	659	6811	FALSE
RvY_14164-1	0.200172422845643	1.45328311198168	9106	660	8446	FALSE
RvY_03155-1	0.585588922538079	1.45315163812062	2417	661	1756	FALSE
RvY_08973-1	0.119790517698498	1.45283512067323	11380	662	10718	FALSE
RvY_06076	0.543399421465136	1.45130906981569	2817	663	2154	FALSE
RvY_09544-1	0.437871433039484	1.45054564134038	4176	664	3512	FALSE
nad1	0.165601758644309	1.45042190664048	10068	665	9403	FALSE
RvY_11066	0.223450053878064	1.45038970446015	8509	666	7843	FALSE
RvY_08767	0.622505741297937	1.4503370358195	2091	667	1424	FALSE
RvY_18615	0.0224898571157297	1.45019937054102	14505	668	13837	TRUE
RvY_04377-1	0.833384316069543	1.44927516031858	937	669	268	FALSE
RvY_16725-1	0.793619867074917	1.44878941284201	1111	670	441	FALSE
RvY_05344-1	0.347918332199155	1.44763788534648	5715	671	5044	FALSE
RvY_02762	0.129762101850364	1.44711989326702	11074	672	10402	FALSE
RvY_03498-1	0.985215938960661	1.44642970465711	490	673	-183	FALSE
RvY_04026-1	0.00487217369355975	1.44596381688362	15051	674	14377	TRUE
RvY_06623-1	0.163411961922987	1.44562513129657	10121	675	9446	FALSE
RvY_16691-1	0.366881078903592	1.44553020642117	5339	676	4663	FALSE
RvY_11920-1	0.110398432349847	1.4451052471876	11647	677	10970	TRUE
RvY_12575-1	0.561269889499259	1.44096215609352	2636	678	1958	FALSE
RvY_17713-1	0.408606382566471	1.44037484335074	4642	679	3963	FALSE
