gene	n_timepoints	delta_pool	hetero_gap	discordance	instability_score	var_proxy
RvY_18109-1	8	-0.324342718510124	0.69530956378722	0.125	0.782223259260622	0.0563121646756802
RvY_18110-1	8	0.225523384157254	0.337473670794477	0	0.337473670794477	0.0147841952477656
RvY_18111-1	8	1.29442162993115	1.35469160201495	0	1.35469160201495	0.166376126231562
RvY_18112-1	8	0.46154786731252	0.80171085267237	0.125	0.901924709256416	0.076524920403673
RvY_18113-1	8	-0.941963302102403	1.00750964617136	0	1.00750964617136	0.121134289176695
RvY_18114-1	8	0.0892795377315087	0.425447610663467	0.125	0.478628561996401	0.015123333595154
RvY_18115-1	8	-0.54654695743572	0.50647400596508	0	0.50647400596508	0.035078814877612
RvY_18116-1	8	-0.440023018155696	0.75569198011182	0	0.75569198011182	0.0670358271193
RvY_18117-1	8	0.201821633921146	0.456034606026706	0.125	0.513038931780045	0.0246229595607904
RvY_18118	8	-0.0251845319818452	0.635536558673743	0.5	0.953304838010614	0.0423345013779042
RvY_18119	8	-0.700706643534959	0.968896507389274	0	0.968896507389274	0.112425852705745
RvY_18120-1	8	0.221170467523732	0.231254732754701	0	0.231254732754701	0.0081112434847944
RvY_18121	8	0.890335284250819	0.958638076148592	0	0.958638076148592	0.102841578788918
RvY_18122-1	8	0.325626522045787	0.723518704319112	0.125	0.813958542359001	0.0709317009545749
RvY_18123	8	0.0788635857203949	1.24784464574465	0.375	1.71578638789889	0.167452116217738
RvY_18124-1	8	0.713760045358687	1.4856310200132	0.125	1.67133489751485	0.252951113777489
RvY_18125-1	8	0.123820661631624	0.385646796469135	0.125	0.433852646027777	0.0158145691295673
RvY_18126-1	8	-0.159399620024232	1.2134142275213	0.25	1.51676778440163	0.23028308703125
RvY_18127	8	-0.430856676035003	0.892424091917013	0.125	1.00397710340664	0.0855548332278461
RvY_18128-1	8	-0.242541919261195	1.05888716367987	0.125	1.19124805913985	0.104418897614008
RvY_18129-1	8	0.102886121533363	0.429152516453954	0.25	0.536440645567442	0.0180872852892756
RvY_18130-1	8	-0.636602923951342	0.415167509369358	0	0.415167509369358	0.0279302628489573
RvY_18131-1	8	-0.244952100017824	1.0615143672866	0.375	1.45958225501907	0.138682154169567
RvY_18132-1	8	-0.596920421384594	0.657802986038501	0	0.657802986038501	0.0555312177659017
RvY_18133-1	8	0.114872309209905	0.295551070740151	0.25	0.369438838425188	0.0115318435169434
RvY_18134	8	-0.124319225743515	0.487372327431347	0.25	0.609215409289184	0.0343346688106817
RvY_18135-1	8	-0.0131940256296836	0.876800405180701	0.625	1.42480065841864	0.0799574382650564
RvY_18136-1	8	0.731416670790942	0.93577507401536	0	0.93577507401536	0.0781631353920256
RvY_18137-1	8	0.0714112903598442	0.287979081601954	0.25	0.359973852002443	0.011376146302023
RvY_18138-1	8	0.468532444990924	0.738315382238764	0	0.738315382238764	0.0578480077590664
RvY_18139-1	8	0.933277600115233	0.944060748760652	0	0.944060748760652	0.0887108275291073
RvY_18140	8	-0.360951467841609	0.931229188325818	0	0.931229188325818	0.0827853592841517
RvY_18141-1	8	-0.0451809494917505	0.78548762034427	0.25	0.981859525430338	0.0724277178008269
RvY_18143	8	0.075939038983376	0.749004838592953	0.25	0.936256048241192	0.069806779017197
RvY_18144-1	8	0.291029795107536	0.553300222495264	0.125	0.622462750307172	0.0331507798855919
RvY_18145-1	8	-0.614846666497464	0.704794063966536	0	0.704794063966536	0.074237638169112
RvY_18146-1	8	-0.343624508889754	0.690497444076385	0.125	0.776809624585933	0.0551822917285585
RvY_18147-1	8	-0.306892558562402	0.508443530748361	0	0.508443530748361	0.0255259063033208
RvY_18148-1	8	0.316074344536393	0.329866167983151	0	0.329866167983151	0.0180352263291022
RvY_18149-1	8	0.360884199840254	0.390844191096402	0	0.390844191096402	0.0149728369235851
RvY_18151-1	8	0.908046089658685	0.787090299707676	0	0.787090299707676	0.0614460825076156
RvY_18153-1	8	-0.695401088934207	1.55712004464652	0.125	1.75176005022734	0.334515247567326
RvY_18155-1	6	0.346337940036578	0.432710158862504	0	0.432710158862504	0.0267270818811616
RvY_18158-1	8	0.536968477100448	1.18377786617089	0.125	1.33175009944225	0.125982474499717
RvY_18160-1	1	0.0758917845355593	0	0	0	
RvY_18165-1	4	0.209537010749906	0.342336052396565	0	0.342336052396565	0.0261444862207811
RvY_18166-1	8	0.0401333358946995	1.10974238103899	0.5	1.66461357155848	0.131374459953096
RvY_18167-1	8	-0.633913551649716	0.501214610163611	0	0.501214610163611	0.0309733868272048
RvY_18168	8	0.251280267775069	0.835357181753889	0.125	0.939776829473125	0.0766530910904102
RvY_18169-1	8	0.373022828000151	0.429781213976975	0	0.429781213976975	0.0211505841437381
RvY_18170-1	8	-0.471867489997135	1.37380266583792	0.125	1.54552799906766	0.159876605470781
RvY_18171-1	8	-0.300726544602456	0.670615763266203	0.125	0.754442733674479	0.0572013254035284
RvY_18172-1	8	-0.508489918635537	0.812095555140953	0	0.812095555140953	0.0641885971545718
RvY_18175-1	8	0.0160489141119725	0.615601476250008	0.375	0.846452029843761	0.0411651274996556
RvY_18179-1	8	-0.144020033973242	0.789833769509216	0.25	0.98729221188652	0.0649310161518815
RvY_18180-1	8	-0.174607916188756	0.819143163786033	0.375	1.1263218502058	0.0873552164393069
RvY_18181-1	8	-0.0173299996427758	0.836624807731089	0.5	1.25493721159663	0.0923124883117337
RvY_18182-1	8	0.416213119120951	0.660624558374336	0.125	0.743202628171129	0.0562935414625179
RvY_18183-1	8	0.353216049847587	0.27580417833019	0	0.27580417833019	0.00989833739193634
RvY_18184-1	8	-0.254594437981023	0.554593117090317	0	0.554593117090317	0.0284712732941878
RvY_18185-1	8	-0.0919102706097891	0.644066020800212	0.375	0.885590778600291	0.0608316945099356
RvY_18192-1	8	-0.0327327434932736	0.512556677945752	0.25	0.64069584743219	0.0401945238844498
RvY_18193-1	8	0.777728436286264	0.992761705411962	0	0.992761705411962	0.0945138729793347
RvY_18196-1	8	-0.0442001043634362	0.64962574810743	0.625	1.05564184067457	0.0392543347830071
RvY_18197	8	-0.289569053021576	0.869068413116602	0.125	0.977701964756177	0.0934796794004028
RvY_18198-1	8	-0.0201929001246183	0.265502535029153	0.375	0.365065985665085	0.00832962946088781
RvY_18200	8	-0.0274047240227781	1.11016102412369	0.375	1.52647140817008	0.114624659219812
RvY_18201-1	8	0.189991645282929	0.639139541604622	0.125	0.7190319843052	0.036237613326467
RvY_18203-1	8	-0.0774051779912376	0.511684376571931	0.375	0.703566017786405	0.0396047842698632
RvY_18204	8	0.0450782815455302	0.827485021938222	0.375	1.13779190516506	0.0686990681644149
RvY_18210-1	8	0.752262430101699	0.985490833567743	0	0.985490833567743	0.124260579459896
RvY_18211	8	-0.180074315861926	0.739500009625061	0.375	1.01681251323446	0.102635192054211
RvY_18212-1	8	-0.379793499784894	0.95364337192236	0.125	1.07284879341266	0.100624145833775
RvY_18213	8	0.133266941691914	0.632347099379254	0.25	0.790433874224067	0.0477029430797286
RvY_18215-1	8	0.0295436903729597	0.334941726825058	0.375	0.460544874384454	0.0165774842558633
RvY_18216-1	8	-0.0938373299124131	1.37260312406631	0.375	1.88732929559118	0.184834029438425
RvY_18217-1	8	0.00610316274644449	0.400644378552962	0.5	0.600966567829443	0.0228441153767554
RvY_18219-1	8	-0.26352529316566	0.436395672842341	0	0.436395672842341	0.0237613515709039
RvY_18220-1	8	-0.0703194616721676	0.510312817777459	0.5	0.765469226666188	0.0377378315916388
RvY_18221-1	8	-0.824174650527014	1.07272972759008	0	1.07272972759008	0.117210272832278
RvY_18222-1	8	-0.56988893737776	1.28641971963486	0.125	1.44722218458921	0.139317550291622
RvY_18223	8	-0.715180002531898	0.719531475788936	0	0.719531475788936	0.0569022981460993
RvY_18224-1	8	0.0991062052015931	0.340798622748808	0.25	0.425998278436009	0.0158762738892801
RvY_18225-1	8	0.150881307653409	0.590880851973266	0.375	0.81246117146324	0.046854871781552
RvY_18226	8	-0.0178951020270429	0.324814747771584	0.5	0.487222121657376	0.0152403105058326
RvY_18228-1	8	-0.0316558939346537	0.163543204064997	0.375	0.22487190558937	0.00568337108992816
RvY_18230-1	8	0.134987505534703	0.109066357222507	0	0.109066357222507	0.0022418947946963
RvY_18231	8	-0.405753644157355	1.51571118834959	0.375	2.08410288398069	0.307817911199544
RvY_18232	8	-0.843862019031582	1.6695577424345	0.125	1.87825246023881	0.269766422773013
RvY_18233	8	-0.918088105834802	1.28190117565434	0	1.28190117565434	0.203678435298179
RvY_18234-1	5	0.246529032932345	0.280925470535479	0	0.280925470535479	0.013212061301809
RvY_18235	8	-0.133485895573689	0.588579403573642	0.375	0.809296679913758	0.0412544244283054
RvY_18236	8	-0.652787885022694	1.073637943981	0	1.073637943981	0.0869152219583155
RvY_18237-1	8	0.0177358889489315	0.778738405572144	0.5	1.16810760835822	0.0750277565884181
RvY_18238-1	8	-0.09892447325457	0.379864986604638	0.125	0.427348109930218	0.016037960565473
RvY_18240-1	8	-0.383210996100042	0.647765835116173	0	0.647765835116173	0.0591348324301477
RvY_18241-1	8	0.166607788367404	0.579993149196118	0.25	0.724991436495148	0.0424724500163078
RvY_18244-1	8	0.111131732191198	0.586489993035567	0.375	0.806423740423904	0.0462099992815041
RvY_18246-1	8	-0.020516486983638	0.581750203761576	0.5	0.872625305642364	0.0362187578340833
RvY_18250-1	8	0.216037830292349	0.516277982662544	0.125	0.580812730495362	0.030298258219956
RvY_18251-1	8	-0.916983471820646	1.21256990039311	0	1.21256990039311	0.156962478337235
RvY_18252-1	8	0.0502061642590844	0.907303304190981	0.25	1.13412913023873	0.0834817169244693
RvY_18253-1	8	-0.426078548715538	0.78424206120314	0	0.78424206120314	0.0807878677867311
RvY_18256	8	0.843743092548498	0.937662604010393	0	0.937662604010393	0.106404619882356
RvY_18257-1	8	-0.243547375960202	0.588960401335286	0.125	0.662580451502197	0.0428972152925955
RvY_18258-1	8	0.095867448286464	0.0937919916951845	0	0.0937919916951845	0.00150566617866825
RvY_18259-1	8	0.145857815291664	0.295693853329248	0.125	0.332655584995404	0.0130098944250709
RvY_18260-1	8	-0.297439872519476	0.496413673931998	0	0.496413673931998	0.025262381215791
RvY_18262-1	8	0.0460854041269402	0.646033639673853	0.375	0.888296254551548	0.0346335936215283
RvY_18263-1	8	0.246443191680156	0.526729521300259	0.125	0.592570711462792	0.0322980845147363
RvY_18264-1	8	0.130697246942902	0.328172938684139	0.125	0.369194556019657	0.0134407512723844
RvY_18265-1	8	-0.159547854019118	0.442706193670154	0.125	0.498044467878923	0.0198063578223758
RvY_18268-1	8	-0.244176413324018	0.634741453770584	0	0.634741453770584	0.0463168790729034
RvY_18269-1	8	0.363644504969228	0.372626267932763	0	0.372626267932763	0.0116899241410879
RvY_18270-1	8	-0.120363112582012	0.613862339734385	0.125	0.690595132201183	0.0379533735640227
RvY_18271-1	8	-0.136437050813576	0.547653844632562	0.125	0.616110575211632	0.0332325101605201
RvY_18276-1	8	-0.24828341262675	0.385719221698067	0	0.385719221698067	0.0237856583976141
RvY_18277-1	8	-0.141279383093719	0.732094786807477	0.125	0.823606635158411	0.0473382380911321
RvY_18278-1	8	0.053243784380826	0.990514195863309	0.25	1.23814274482914	0.106530249249238
RvY_18279-1	8	0.110058560607596	0.330694525053259	0.375	0.454704971948231	0.0151603939617969
RvY_18280-1	8	-0.108540006171179	0.407978640233914	0.125	0.458975970263154	0.0145469620770129
RvY_18281-1	8	-0.137013091414626	0.67465967974255	0.125	0.758992139710368	0.0475535649542174
RvY_18282-1	8	0.371739714623111	0.531300295036336	0	0.531300295036336	0.0424972730404274
RvY_18283-1	8	-0.027589179575275	0.160207468280718	0.25	0.200259335350898	0.00292417606445402
RvY_18284-1	8	0.444585278915372	0.653269286968326	0	0.653269286968326	0.0444440274557498
RvY_18285-1	8	1.07678861375802	1.52473065803266	0	1.52473065803266	0.256444164321424
RvY_18288-1	8	0.151430577715835	0.231406182211241	0	0.231406182211241	0.00478676559242501
RvY_18289-1	8	0.0959325744415625	0.410385688211821	0.375	0.564280321291254	0.0233295309948458
RvY_18292	8	-0.244365541310179	1.44577730126412	0.375	1.98794378923816	0.3180462834841
RvY_18295-1	8	-0.0646988360167769	0.215924831186541	0.25	0.269906038983177	0.00751723375309396
RvY_18296-1	8	0.170362855146139	1.69025839985478	0.5	2.53538759978217	0.29735896504607
RvY_18298-1	8	0.320332700833764	0.643600571336918	0	0.643600571336918	0.0540872183870026
RvY_18299-1	8	0.606209116564033	0.422775773048904	0	0.422775773048904	0.0169169945337003
RvY_18300	8	0.290200795139968	0.357156980562597	0	0.357156980562597	0.0143958422670487
RvY_18303-1	8	-0.616553260807883	1.10249195818744	0	1.10249195818744	0.150469607502889
RvY_18304-1	8	-0.663298371716342	0.826609076513518	0	0.826609076513518	0.0657924602922363
RvY_18305	8	-0.0307411454504816	0.745782445842763	0.5	1.11867366876414	0.069355297914652
RvY_18306-1	8	-0.241299840781211	0.591249770094468	0.125	0.665155991356276	0.0424538836316412
RvY_18307-1	8	-0.482169266944135	0.899215711993688	0.125	1.0116176759929	0.0992274658869784
RvY_18309-1	8	-0.144642299669231	0.483446378590855	0.25	0.604307973238569	0.0296353961464569
RvY_18310-1	8	-0.0131118567505149	0.201329388659003	0.375	0.276827909406129	0.00954446900836698
RvY_18311-1	8	-0.24269423386215	0.546627074799102	0.125	0.61495545914899	0.0420462391788437
RvY_18312-1	8	-0.268441916246064	0.76626815204341	0.25	0.957835190054262	0.0987854084993819
RvY_18313-1	8	-0.201478657685451	0.703254844410379	0.125	0.791161699961676	0.0453226670172585
RvY_18314-1	8	-0.1413387018555	0.94609534357315	0.375	1.30088109741308	0.105809100449153
RvY_18315-1	8	-0.0904645896827462	0.571805576918613	0.375	0.786232668263093	0.0348775391373381
RvY_18318-1	8	0.0120931655332143	0.684783314142829	0.5	1.02717497121424	0.0680585504545455
RvY_18319-1	8	0.0113529952175562	0.635786655711059	0.5	0.953679983566589	0.047697498949535
RvY_18322-1	8	0.0191935838518274	0.334894941247121	0.625	0.544204279526571	0.0182880454863882
RvY_18323-1	2	0.0853080178340848	0.0439252225770328	0	0.0439252225770328	0.000964712589220934
RvY_18324	8	0.265397754952576	0.417289886253664	0	0.417289886253664	0.0232143159481592
RvY_18325	8	0.0415718798929953	0.885260477008842	0.5	1.32789071551326	0.0918388311749628
RvY_18326-1	8	-0.113184446949011	0.281791834923334	0.25	0.352239793654168	0.0139976001213939
RvY_18327-1	8	0.728518874907191	0.603407763894159	0	0.603407763894159	0.0405380074986237
RvY_18328-1	8	-0.7668407255172	0.865996788818192	0	0.865996788818192	0.0914890679199188
RvY_18329-1	8	1.21863715693533	1.16911750784774	0	1.16911750784774	0.157905800427579
RvY_18330-1	8	0.0377908762794288	0.327523218970297	0.5	0.491284828455445	0.0121000545552038
RvY_18331-1	8	0.0550475311019147	0.676725388335183	0.375	0.930497408960877	0.0502894124763019
RvY_18332-1	8	-0.889505255308627	0.623752351030145	0	0.623752351030145	0.0571897102030708
RvY_18333-1	8	-0.236329380593551	0.630929524457265	0.25	0.788661905571582	0.0500377785820986
RvY_18334-1	8	-0.89466536683589	1.27810604561437	0	1.27810604561437	0.191817645498135
RvY_18335-1	8	-0.400463680894946	0.283244708324586	0	0.283244708324586	0.0100773211728439
RvY_18336-1	8	0.752392905342883	0.89770088169106	0	0.89770088169106	0.0726564977149618
RvY_18337-1	8	0.690049816156658	0.810605553556656	0	0.810605553556656	0.0818788525523755
RvY_18341-1	8	-0.0757364073351689	0.674575072819218	0.25	0.843218841024023	0.0529065801291068
RvY_18342-1	8	0.0370667274446194	1.41285042821438	0.25	1.76606303526798	0.187356967756933
RvY_18343-1	8	-0.535826970118342	1.209710220261	0.125	1.36092399779362	0.125991449869174
RvY_18344	8	-0.540942942662897	0.540411271180411	0	0.540411271180411	0.04270877393666
RvY_18345-1	8	0.381451271678743	0.74726725994017	0.125	0.840675667432691	0.0542366192442618
RvY_18346	8	0.196412458941153	0.562324327744551	0.25	0.702905409680689	0.0404665445761915
RvY_18347-1	8	0.115925568332009	0.177826237515439	0	0.177826237515439	0.00407305183782252
RvY_18348-1	8	0.561804522952529	0.621173716793753	0	0.621173716793753	0.0480127440963236
RvY_18349-1	8	0.183571616920232	0.637134614629066	0.25	0.796418268286332	0.0537675039886218
RvY_18350-1	8	0.330825942967343	0.510744352266327	0.125	0.574587396299618	0.0304612371940062
RvY_18354-1	8	0.39435185475323	0.648945615635172	0.125	0.730063817589569	0.0495049917420795
RvY_18355-1	8	-0.261770752544114	0.757569142353514	0.125	0.852265285147703	0.0643355141675972
RvY_18356-1	8	-0.134153723933056	0.558139567531528	0.375	0.767441905355851	0.0385495125732145
RvY_18357-1	8	0.222490259286964	0.400117758770002	0.125	0.450132478616253	0.0154199896686279
RvY_18358-1	8	-0.333087856081798	0.655169143902762	0	0.655169143902762	0.0486482526489591
RvY_18360-1	8	0.302213675017449	1.15238152709253	0.25	1.44047690886567	0.153624552926728
RvY_18363-1	8	0.269398435869973	0.875764866721356	0.25	1.0947060834017	0.0925577671937764
RvY_18364-1	8	-1.44008426658383	1.34525574561342	0	1.34525574561342	0.191203195234259
RvY_18366-1	8	-0.0546988720881365	0.917201395800935	0.5	1.3758020937014	0.124928622533742
RvY_18368-1	8	-0.604672348719134	0.864020554531442	0	0.864020554531442	0.0953591834431448
RvY_18369	8	-0.372561176212012	0.735577348769862	0	0.735577348769862	0.079860765055223
RvY_18370-1	8	0.0733923496293382	0.440355467305318	0.5	0.660533200957977	0.025048724208859
RvY_18371-1	8	-0.759444291085744	2.05181741040645	0.125	2.30829458670726	0.412049647058191
RvY_18372-1	8	0.214209144320923	0.509481717511488	0.125	0.573166932200423	0.0313458692039551
RvY_18373-1	8	-0.123014807178859	0.366170734594933	0.125	0.4119420764193	0.0166397253348432
RvY_18374-1	8	-0.204848301097731	0.492302804287567	0	0.492302804287567	0.0268519538411944
RvY_18375-1	8	0.105236972702264	0.348829976183169	0.125	0.392433723206065	0.0157898010736525
RvY_18376-1	8	-0.530047729020921	0.903238407160021	0	0.903238407160021	0.143031947341674
RvY_18377-1	8	0.036593300645944	0.435424940306192	0.375	0.598709292921015	0.0197521882662309
RvY_18378-1	8	-0.195815328889207	0.460268567815406	0.125	0.517802138792332	0.0274607674928452
RvY_18379-1	8	0.170005148528668	0.599200011204522	0.125	0.674100012605088	0.0409967328907001
RvY_18380-1	8	-0.716151779772568	1.04231227143678	0	1.04231227143678	0.127866746780838
RvY_18381-1	8	0.00429819345222579	0.864701802656627	0.625	1.40514042931702	0.117896247048306
RvY_18382-1	8	-0.11777845525375	0.342718333499283	0.25	0.428397916874103	0.0157898791279817
RvY_18383-1	8	-0.523254189812582	0.748632666005655	0	0.748632666005655	0.0560785753230423
RvY_18384-1	8	0.271020489565053	1.06663672301227	0	1.06663672301227	0.123271333296181
RvY_18388-1	2	0.144852026940403	0.137920484809688	0	0.137920484809688	0.00951103006506968
RvY_18389	8	-0.228823340608893	0.463754514709468	0	0.463754514709468	0.0336343266755548
RvY_18390	8	-0.00907373801061805	0.265985719914595	0.375	0.365730364882568	0.0119536298451489
RvY_18392-1	8	-0.962267771147184	1.76347453400574	0	1.76347453400574	0.322550739471296
RvY_18393-1	8	0.135626458426225	0.336997642589671	0.125	0.37912234791338	0.00927131144009702
RvY_18394	8	-0.0270430832716463	0.85821303240175	0.25	1.07276629050219	0.0983823563106881
RvY_18395-1	8	0.222905178161706	0.98820677703029	0.125	1.11173262415908	0.0898642293107985
RvY_18396-1	8	0.45821340338013	1.3340231383294	0	1.3340231383294	0.206709400775319
RvY_18397-1	8	0.469843542296192	0.394436414371379	0	0.394436414371379	0.0190071443705931
RvY_18398-1	8	0.0808952441004378	0.839303367217252	0.25	1.04912920902156	0.0594610842981672
RvY_18399-1	8	-0.327145480528707	1.30506336102604	0.25	1.63132920128255	0.181392575247505
RvY_18400-1	8	0.365963465083581	0.575449715493041	0	0.575449715493041	0.0398954039756556
RvY_18401-1	8	-0.478526597578625	0.731077037333872	0	0.731077037333872	0.0617520746639578
RvY_18402-1	8	-0.194587766549429	0.489243680013629	0.125	0.550399140015333	0.0334033031901868
RvY_18403-1	8	-0.0153208058320461	0.657789429450169	0.25	0.822236786812712	0.0575673055065978
RvY_18405	8	-0.592785676779333	0.913413010018551	0	0.913413010018551	0.116774412401821
RvY_18407-1	8	-0.331467231364582	0.77943804564639	0.125	0.876867801352188	0.0791289362995002
RvY_18411-1	8	0.00645306503473881	1.25930621159379	0.375	1.73154604094146	0.194784680865459
RvY_18412-2	8	-0.0611311513828873	0.75873089930981	0.25	0.948413624137262	0.0862747643173539
RvY_18413	8	0.0680111266888034	1.37952561850833	0.375	1.89684772544896	0.283960324881125
RvY_18414-1	8	-0.406790233482935	0.702261686535329	0	0.702261686535329	0.0560832455912575
RvY_18417-1	8	-0.0513010349330106	0.248207510777557	0.125	0.279233449624751	0.00771849821308294
RvY_18419-1	8	-0.0501884616452959	0.862634320482928	0.25	1.07829290060366	0.0754091953620616
RvY_18420	8	-0.185615210886646	0.516303422773648	0.125	0.580841350620354	0.030791250408637
RvY_18421-1	8	-0.448137282630309	0.773398757437535	0	0.773398757437535	0.0764490687197209
RvY_18422-1	8	-0.146667360205937	0.438620501315031	0.125	0.49344806397941	0.0183924821440763
RvY_18423-1	8	0.0588365437523597	0.774842992141927	0.375	1.06540911419515	0.0574994706280004
RvY_18424-1	8	-0.620112746752103	0.87007254500212	0	0.87007254500212	0.107691584753678
RvY_18425-1	8	-0.620018913425367	1.27182401748114	0.125	1.43080201966628	0.236796436320727
RvY_18426	8	-0.574064210105781	0.698298194432853	0	0.698298194432853	0.0719948993155157
RvY_18427-1	8	-0.677116853851159	0.941871978519633	0	0.941871978519633	0.102598956867222
RvY_18428-1	8	0.023556365564524	0.50724195478879	0.625	0.824268176531783	0.0473114732242154
RvY_18429-1	8	0.0674750148921307	0.769090810348582	0.5	1.15363621552287	0.0583008918351788
RvY_18430	8	-0.238444917578932	1.11339131969738	0.375	1.53091306458389	0.147206429114249
RvY_18431-1	8	-0.231215109741016	0.65672778279145	0.125	0.738818755640382	0.0434025416994114
RvY_18433-1	8	-0.163454745487642	0.15143369292488	0	0.15143369292488	0.00318557097224999
RvY_18434-1	8	0.530439333222092	0.974464817691779	0	0.974464817691779	0.0956005137921666
RvY_18435-1	8	0.0674436260043995	0.612974628185282	0.5	0.919461942277923	0.0449152622433324
RvY_18436-1	8	-0.12399019857802	0.708520601408176	0.375	0.974215826936242	0.0675483671522523
RvY_18437-1	8	0.233195734274675	0.905143233157918	0.125	1.01828613730266	0.0795000705879974
RvY_18438-1	8	-0.634322435318858	0.831531756684093	0	0.831531756684093	0.0769439069043928
RvY_18439-1	8	-0.206187226159889	0.181681576498417	0	0.181681576498417	0.00453906259477967
RvY_18440-1	8	-0.303177838520144	0.437655054724857	0.125	0.492361936565464	0.0300734423405849
RvY_18441-1	8	0.359755847496512	0.438623553547573	0	0.438623553547573	0.0167418110590522
RvY_18442	8	0.587225139800101	0.800209067910322	0	0.800209067910322	0.0574143977272488
RvY_18443	8	-0.230288677711001	0.291537768053998	0	0.291537768053998	0.0114243222585654
RvY_18444-1	8	-0.150295298801387	0.177189914089648	0	0.177189914089648	0.00696570407574093
RvY_18445-1	8	-0.042144792316475	0.480910678137635	0.375	0.661252182439249	0.0249849617325087
RvY_18446-1	8	-0.374659952249659	0.54567713453948	0	0.54567713453948	0.0287107805860386
RvY_18447-1	8	0.155164200116963	0.338615785466257	0	0.338615785466257	0.00948310092149622
RvY_18448-1	8	0.0769511842884739	0.631658058316449	0.25	0.789572572895561	0.0472039555486424
RvY_18449-1	8	-0.530372744491451	0.570315782028963	0	0.570315782028963	0.0371639399467555
RvY_18450-1	8	0.225426457869115	0.556391941880834	0.125	0.625940934615938	0.0335297915336766
RvY_18451	8	0.241101443589136	0.486959174814236	0.125	0.547829071666016	0.0305268988518587
RvY_18452-1	8	0.761514559641823	0.939577844920384	0	0.939577844920384	0.10581206568576
RvY_18453-1	8	-0.527366360784893	0.498037932188575	0	0.498037932188575	0.0312107406938878
RvY_18454-1	8	-1.22984925302365	1.55847182736075	0	1.55847182736075	0.30933448866192
RvY_18455-1	8	-0.193783663498227	0.37886976284678	0.125	0.426228483202628	0.0154399829327602
RvY_18456	8	-0.178807861658631	0.598571226762707	0.25	0.748214033453384	0.0576759108880855
RvY_18458-1	8	1.0444061841999	1.17221688012494	0	1.17221688012494	0.143135210710193
RvY_18459-1	8	-0.441283976515454	0.961723636566342	0.125	1.08193909113714	0.0814889253422764
RvY_18460-1	8	-0.309000711390916	0.34397468849824	0	0.34397468849824	0.0108620751400788
RvY_18461-1	8	-0.134915275159029	0.488544867020166	0.375	0.671749192152728	0.0373612880915474
RvY_18462-1	8	-2.61496219655092	4.21832099125602	0.125	4.74561111516303	2.07470832451133
RvY_18463-1	8	-0.740244080757108	0.974803893879906	0	0.974803893879906	0.141396910374537
RvY_18464-1	8	0.37068037654177	0.542675936459607	0	0.542675936459607	0.0276845601074208
RvY_18465-1	8	-0.464584877134444	0.660783577578227	0	0.660783577578227	0.0460534241645389
RvY_18472-1	8	-0.307013263332062	0.568479361460337	0	0.568479361460337	0.0359061083885495
RvY_18473	8	-0.182211933988673	0.280372109488451	0	0.280372109488451	0.00928950312635762
RvY_18474-1	8	0.120899136296491	0.324057691130121	0.125	0.364564902521386	0.00914883703835749
RvY_18475-1	8	-0.176502090593536	0.507109151167545	0.125	0.570497795063488	0.0285417592450517
RvY_18476-1	8	-0.777717809869678	1.10050978442113	0	1.10050978442113	0.128192608608464
RvY_18477-1	8	-0.479381049851314	0.646056797696059	0	0.646056797696059	0.0585316202556539
RvY_18478-1	8	-0.411254805426382	0.41443894896493	0	0.41443894896493	0.0283474170700005
RvY_18479	8	-0.268395454120051	0.55610906736652	0	0.55610906736652	0.0337369618490259
RvY_18480-1	8	0.122278595439692	0.826500803467868	0.375	1.13643860476832	0.0728438344648118
RvY_18481-1	8	0.316010316083159	1.06677638908539	0.25	1.33347048635674	0.11240313034611
RvY_18482-1	8	0.0780148242496649	0.899351648601479	0.5	1.34902747290222	0.152907224142572
RvY_18485-1	8	-0.25337916637086	0.556134005034858	0	0.556134005034858	0.0318373069790257
RvY_18486	8	0.212690605840711	0.624148148637945	0.125	0.702166667217688	0.038481281820688
RvY_18487-1	8	0.0065114603164876	0.681737560291537	0.5	1.0226063404373	0.0567013016585593
RvY_18488-1	8	-0.428723014225304	0.628426029678878	0	0.628426029678878	0.0683625346364471
RvY_18489-1	8	-0.0253123870672776	0.478323259130096	0.625	0.777275296086405	0.0338507406994354
RvY_18491	8	-0.00419129081333563	1.30022713355542	0.375	1.7878123086387	0.187176564961859
RvY_18492-1	8	-0.343621717354026	1.19143475640262	0.25	1.48929344550327	0.152325389620217
RvY_18493	8	0.461901569426189	0.875164565663243	0	0.875164565663243	0.12394745416431
RvY_18494-1	8	0.12879078369953	0.725970835730429	0.25	0.907463544663037	0.0590889250890095
RvY_18495-1	8	0.411817622346481	0.909300773509246	0.125	1.0229633701979	0.0872026080405215
RvY_18496-1	8	0.363106858588612	0.795092063845112	0.125	0.894478571825751	0.0712958114414261
RvY_18497-1	8	-1.51043068055554	2.75120060919951	0.125	3.09510068534945	0.988281824190953
RvY_18498-1	8	-0.815231715785984	1.01186660144273	0	1.01186660144273	0.12738193950736
RvY_18499-1	8	-0.398324906480653	0.591068807494334	0	0.591068807494334	0.043310604039761
RvY_18500-1	8	0.0827173629906172	0.851001348534824	0.5	1.27650202280224	0.0787107522961307
RvY_18501-1	8	-0.26149104048013	0.22022109106187	0	0.22022109106187	0.00879237232300098
RvY_18502-1	8	0.294902757600165	1.10504623056846	0.125	1.24317700938951	0.125059237446745
